"loan_id","schedule_id","pay_amount","penalty","date_created","balance","capital_paid","interest_paid"
"716","12465","650","0","2024-11-08 00:00:00","0","500","150"
"716","12466","650","0","2024-11-08 00:00:00","0","500","150"
"693","12139","780","0","2024-11-08 00:00:00","0","600","180"
"693","12140","780","0","2024-11-08 00:00:00","0","600","180"
"702","12323","650","0","2024-11-08 00:00:00","0","500","150"
"702","12324","650","0","2024-11-08 00:00:00","0","500","150"
"713","12435","910","0","2024-11-08 00:00:00","0","700","210"
"713","12436","910","0","2024-11-08 00:00:00","0","700","210"
"713","12434","910","0","2024-11-06 00:00:00","0","700","164.5"
"998","19239","700","0","2024-11-08 00:00:00","-11.67","583.33","105"
"999","19251","500","0","2024-11-08 00:00:00","-8.33","416.67","75"
"782","13486","700","0","2024-10-05 00:00:00","-11.67","583.33","105"
"782","13495","700","0","2024-10-05 00:00:00","-11.67","583.33","105"
"433","4356","682.5","0","2024-11-05 00:00:00","-32.5","500","150"
"622","10287","500","0","2024-11-08 00:00:00","-8.33","416.67","75"
"622","10288","491.67","0","2024-11-08 00:00:00","91.67","325","75"
"964","18434","495","0","2024-11-08 00:00:00","-3.33","416.67","75"
"655","11278","500","0","2024-09-10 00:00:00","685","65","135"
"935","17715","120","0","2024-11-09 00:00:00","0","107.14","12.857142857142858"
"900","16737","140","0","2024-11-09 00:00:00","0","125","15"
"900","16727","140","0","2024-11-02 00:00:00","10","10","0"
"988","18949","140","0","2024-11-09 00:00:00","0","125","15"
"988","18946","140","0","2024-11-06 00:00:00","100","10","0"
"952","18210","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"945","18092","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"945","18093","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"945","18094","180","0","2024-11-09 00:00:00","40","120.71428571429","19.285714285714285"
"940","17852","180","0","2024-11-09 00:00:00","80","80.714285714286","19.285714285714285"
"801","14047","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"842","15028","140","0","2024-11-09 00:00:00","0","125","15"
"842","15029","140","0","2024-11-09 00:00:00","20","105","15"
"901","16788","140","0","2024-11-09 00:00:00","0","125","15"
"901","16786","140","0","2024-11-06 00:00:00","20","60","0"
"989","19003","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"989","19004","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"942","17966","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"485","5305","100","0","2024-09-20 00:00:00","80","80.714285714286","19.285714285714285"
"905","16862","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"905","16863","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"826","14606","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"878","15929","910","0","2024-11-05 00:00:00","0","310","0"
"966","18512","240","0","2024-11-09 00:00:00","0","214.28571428571","25.714285714285715"
"966","18502","240","0","2024-10-29 00:00:00","70","10","0"
"927","17434","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"927","17429","180","0","2024-10-24 00:00:00","80","20","0"
"512","6373","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"512","6374","100","0","2024-11-09 00:00:00","50","39.285714285714","10.714285714285714"
"876","15880","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"965","18456","140","0","2024-11-09 00:00:00","0","125","15"
"965","18455","140","0","2024-11-08 00:00:00","20","60","0"
"910","17004","180","0","2024-10-30 00:00:00","0","99.99571428571","0"
"533","7520","60","0","2024-11-09 00:00:00","10","43.571428571429","6.428571428571429"
"784","13543","140","0","2024-11-09 00:00:00","0","125","15"
"829","14742","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"829","14743","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"486","5363","120","0","2024-10-28 00:00:00","20","100","0"
"549","8361","100","0","2024-11-09 00:00:00","40","85","15"
"883","16038","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"883","16036","180","0","2024-11-05 00:00:00","10","20","0"
"560","8913","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"769","13325","140","0","2024-11-09 00:00:00","0","125","15"
"769","13316","140","0","2024-11-04 00:00:00","0","40","0"
"769","13326","140","0","2024-11-09 00:00:00","120","5","15"
"870","15578","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"870","15579","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"905","16864","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"767","13204","180","0","2024-09-24 00:00:00","0","39.995714285714","0"
"767","13212","180","0","2024-10-17 00:00:00","0","9.995714285714","0"
"767","13214","150","0","2024-10-24 00:00:00","30","50","0"
"912","17067","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"912","17066","180","0","2024-11-08 00:00:00","140","20","0"
"834","14869","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"834","14866","180","0","2024-11-06 00:00:00","120","20","0"
"967","18561","140","0","2024-11-09 00:00:00","0","125","15"
"967","18562","140","0","2024-11-09 00:00:00","0","125","15"
"967","18563","140","0","2024-11-09 00:00:00","0","125","15"
"967","18564","140","0","2024-11-09 00:00:00","0","125","15"
"967","18558","140","0","2024-11-04 00:00:00","0","10","0"
"967","18565","140","0","2024-11-09 00:00:00","110","15","15"
"871","15648","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"913","17124","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"813","14190","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"813","14191","491.67","0","2024-11-09 00:00:00","91.67","325","75"
"636","10539","400","0","2024-10-31 00:00:00","91.67","325","75"
"990","19058","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"604","9937","900","0","2024-10-31 00:00:00","-15","750","135"
"859","15272","500","0","2024-10-31 00:00:00","-8.33","416.67","75"
"840","14979","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"944","18071","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"914","17168","893","0","2024-10-18 00:00:00","13.67","653","147"
"480","5207","411.67","0","2024-08-10 00:00:00","276.66","300","0"
"881","15965","300","0","2024-11-09 00:00:00","-5","250","45"
"932","17664","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"855","15226","300","0","2024-11-09 00:00:00","-5","250","45"
"851","15186","300","0","2024-11-09 00:00:00","-5","250","45"
"644","10638","300","0","2024-11-09 00:00:00","-5","250","45"
"933","17676","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"884","16088","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"804","14094","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"643","10626","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"641","10602","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"850","15172","300","0","2024-11-09 00:00:00","-5","250","45"
"880","15953","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"999","19252","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"853","15208","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"957","18358","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"958","18370","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"920","17349","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"956","18346","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"923","17387","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"922","17375","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"921","17363","500","0","2024-11-09 00:00:00","-20.83","416.67","62.5"
"867","15447","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"867","15445","300","0","2024-10-16 00:00:00","191.67","200","0"
"949","18173","491.67","0","2024-11-09 00:00:00","191.67","225","75"
"947","18149","885","0","2024-11-09 00:00:00","85","665","135"
"588","9748","300","0","2024-11-09 00:00:00","-5","250","45"
"1000","19263","300","0","2024-11-09 00:00:00","-5","250","45"
"1001","19275","295","0","2024-11-09 00:00:00","0","250","45"
"598","9869","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"873","15709","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"873","15710","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"873","15711","100","0","2024-10-31 00:00:00","0","89.285714285714","10.714285714285714"
"873","15712","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"873","15713","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"896","16511","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"899","16680","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"895","16453","140","0","2024-11-09 00:00:00","0","125","15"
"895","16447","140","0","2024-11-04 00:00:00","40","10","0"
"987","18893","140","0","2024-11-09 00:00:00","0","125","15"
"987","18890","140","0","2024-11-06 00:00:00","90","10","0"
"985","18781","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"792","13668","140","0","2024-11-09 00:00:00","0","125","15"
"567","9283","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9284","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9285","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9286","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9287","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9288","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9289","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9290","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"567","9263","180","0","2024-10-05 00:00:00","0","9.995714285714","0"
"993","19136","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"993","19137","180","0","2024-11-09 00:00:00","160","0.71428571428572","19.285714285714285"
"866","15412","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"986","18835","60","0","2024-11-09 00:00:00","0","53.57","6.428571428571429"
"986","18836","60","0","2024-11-08 00:00:00","0","53.57","6.428571428571429"
"953","18269","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"953","18270","180","0","2024-11-09 00:00:00","160","0.71428571428572","19.285714285714285"
"565","9151","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"534","7582","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"534","7583","100","0","2024-11-09 00:00:00","50","39.285714285714","10.714285714285714"
"556","8704","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"556","8705","100","0","2024-11-09 00:00:00","50","39.285714285714","10.714285714285714"
"928","17488","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"929","17548","140","0","2024-11-09 00:00:00","0","125","15"
"894","16384","140","0","2024-11-09 00:00:00","0","125","15"
"875","15836","100","0","2024-11-09 00:00:00","0","89.285714285714","10.714285714285714"
"839","14967","500","0","2024-10-19 00:00:00","-8.33","416.67","75"
"1002","19287","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"852","15196","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"629","10415","300","0","2024-11-09 00:00:00","-5","250","45"
"951","18199","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"1003","19299","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"623","10296","300","0","2024-10-31 00:00:00","-5","250","45"
"637","10555","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"637","10550","491.67","0","2024-10-12 00:00:00","0","91.67","0"
"621","10274","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"815","14213","500","0","2024-10-31 00:00:00","-8.33","416.67","75"
"638","10563","500","0","2024-10-31 00:00:00","-8.33","416.67","75"
"628","10401","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"814","14202","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"627","10387","500","0","2024-10-19 00:00:00","-8.33","416.67","75"
"610","10009","491.67","0","2024-11-02 00:00:00","0","416.67","75"
"610","10010","491.67","0","2024-11-09 00:00:00","0","416.67","75"
"1004","19311","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"851","15187","300","0","2024-11-09 00:00:00","-5","250","45"
"851","15188","295","0","2024-11-09 00:00:00","0","250","45"
"851","15189","295","0","2024-11-09 00:00:00","0","250","45"
"851","15190","250","0","2024-11-09 00:00:00","45","205","45"
"804","14095","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"804","14096","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"804","14097","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"804","14098","400","0","2024-11-09 00:00:00","91.67","325","75"
"644","10639","295","0","2024-11-09 00:00:00","0","250","45"
"644","10640","295","0","2024-11-09 00:00:00","0","250","45"
"644","10641","295","0","2024-11-09 00:00:00","0","250","45"
"644","10642","255","0","2024-11-09 00:00:00","40","210","45"
"624","10309","500","0","2024-10-31 00:00:00","-8.33","416.67","75"
"624","10310","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"624","10311","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"624","10312","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"624","10313","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"624","10314","400","0","2024-11-09 00:00:00","91.67","325","75"
"1005","19323","700","0","2024-11-09 00:00:00","-11.67","583.33","105"
"843","15056","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"843","15057","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"843","15058","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"843","15059","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"843","15060","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"843","15061","491.67","0","2024-11-09 00:00:00","0","416.67","75"
"843","15062","413.33","0","2024-11-09 00:00:00","78.34","338.33","75"
"1006","19335","700","0","2024-11-09 00:00:00","-11.67","583.33","105"
"603","9928","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"603","9929","500","0","2024-11-09 00:00:00","-8.33","416.67","75"
"603","9930","400","0","2024-11-09 00:00:00","91.67","325","75"
"883","16039","210","0","2024-11-09 00:00:00","30","130.71428571429","19.285714285714285"
"966","18513","240","0","2024-11-09 00:00:00","0","214.28571428571","25.714285714285715"
"966","18502","240","0","2024-10-29 00:00:00","50","20","0"
"889","16244","180","0","2024-11-09 00:00:00","0","160.71","19.285714285714285"
"743","12899","516.25","0","2024-06-22 00:00:00","-24.58","416.67","75"
"868","15467","140","0","2024-11-11 00:00:00","0","125","15"
"868","15468","140","0","2024-11-11 00:00:00","0","125","15"
"868","15459","140","0","2024-10-11 00:00:00","0","10","0"
"875","15837","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"875","15838","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"660","11467","60","0","2024-11-11 00:00:00","0","53.57","6.428571428571429"
"660","11468","60","0","2024-11-11 00:00:00","0","53.57","6.428571428571429"
"660","11469","60","0","2024-11-11 00:00:00","0","53.57","6.428571428571429"
"660","11470","20","0","2024-11-11 00:00:00","40","13.571428571429","6.428571428571429"
"573","12175","700","0","2024-11-11 00:00:00","-11.67","583.33","105"
"866","15413","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"794","13745","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13746","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13747","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13748","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13749","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13750","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13751","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13752","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13753","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13754","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13755","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13756","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13757","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13758","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13759","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13760","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13761","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13762","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13763","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13764","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"794","13739","121","0","2024-10-26 00:00:00","0","19.997142857143","0"
"794","13741","121","0","2024-11-05 00:00:00","0","19.997142857143","0"
"794","13742","121","0","2024-11-05 00:00:00","0","19.997142857143","0"
"794","13743","121","0","2024-11-07 00:00:00","0","19.997142857143","0"
"794","13744","121","0","2024-11-08 00:00:00","0","19.997142857143","0"
"657","11324","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"534","7584","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"534","7583","100","0","2024-11-09 00:00:00","0","50","0"
"556","8706","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"556","8705","100","0","2024-11-09 00:00:00","0","50","0"
"894","16385","140","0","2024-11-11 00:00:00","0","125","15"
"894","16379","130","0","2024-10-30 00:00:00","10","30","0"
"929","17549","140","0","2024-11-11 00:00:00","0","125","15"
"935","17716","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"935","17717","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"900","16738","140","0","2024-11-11 00:00:00","0","125","15"
"900","16739","140","0","2024-11-11 00:00:00","0","125","15"
"900","16727","140","0","2024-11-02 00:00:00","0","10","0"
"900","16740","140","0","2024-11-11 00:00:00","130","0","10"
"988","18950","140","0","2024-11-11 00:00:00","0","125","15"
"988","18946","140","0","2024-11-06 00:00:00","90","10","0"
"952","18211","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"1007","19347","700","0","2024-11-11 00:00:00","-11.67","583.33","105"
"924","17397","1020","0","2024-11-11 00:00:00","0","750","270"
"443","4463","955.5","45.5","2024-11-11 00:00:00","0","700","210"
"971","18643","1170","0","2024-10-05 00:00:00","0","170","0"
"971","18644","330","0","2024-08-20 00:00:00","840","60","270"
"731","12686","955.5","0","2024-10-20 00:00:00","-45.5","700","210"
"832","14801","955.5","45.5","2024-11-11 00:00:00","0","700","210"
"832","14802","955.5","45.5","2024-11-11 00:00:00","0","700","210"
"464","4661","955.5","45.5","2024-11-11 00:00:00","0","700","210"
"779","13459","650","0","2024-10-30 00:00:00","100","400","100"
"962","18412","500","0","2024-11-11 00:00:00","-8.33","416.67","75"
"931","17620","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"931","17621","120","0","2024-11-11 00:00:00","20","87.142857142857","12.857142857142858"
"664","11659","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"834","14870","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"834","14866","180","0","2024-11-06 00:00:00","100","20","0"
"890","16299","140","0","2024-11-11 00:00:00","0","125","15"
"890","16288","140","0","2024-10-15 00:00:00","20","10","0"
"890","16288","140","0","2024-10-15 00:00:00","10","10","0"
"661","11503","120","0","2024-11-11 00:00:00","20","87.142857142857","12.857142857142858"
"965","18457","140","0","2024-11-11 00:00:00","0","125","15"
"965","18450","140","0","2024-10-31 00:00:00","10","10","0"
"876","15881","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"910","17008","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"910","17009","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"910","17010","180","0","2024-11-11 00:00:00","160","0.71428571428572","19.285714285714285"
"989","19005","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"989","19006","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"842","15030","140","0","2024-11-11 00:00:00","0","125","15"
"842","15026","140","0","2024-11-06 00:00:00","0","60","0"
"901","16789","140","0","2024-11-11 00:00:00","0","125","15"
"901","16790","140","0","2024-11-11 00:00:00","100","25","15"
"901","16786","140","0","2024-11-06 00:00:00","0","20","0"
"871","15649","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"945","18095","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"945","18083","180","0","2024-10-28 00:00:00","40","20","0"
"940","17849","180","0","2024-10-30 00:00:00","0","29.995714285714","0"
"940","17851","180","0","2024-11-06 00:00:00","0","29.995714285714","0"
"940","17852","180","0","2024-11-09 00:00:00","40","40","0"
"801","14048","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"844","15094","120","0","2024-11-11 00:00:00","0","107.14","12.857142857142858"
"942","17967","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"942","17968","180","0","2024-11-11 00:00:00","160","0.71428571428572","19.285714285714285"
"736","12781","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"927","17435","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"927","17429","180","0","2024-10-24 00:00:00","60","20","0"
"943","18019","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"943","18015","180","0","2024-10-26 00:00:00","80","20","0"
"954","18322","500","0","2024-10-31 00:00:00","-8.33","416.67","75"
"872","15684","500","0","2024-11-11 00:00:00","-8.33","416.67","75"
"1008","19359","500","0","2024-11-11 00:00:00","-8.33","416.67","75"
"915","17183","500","0","2024-11-11 00:00:00","-8.33","416.67","75"
"498","5793","500","0","2024-10-05 00:00:00","-8.33","416.67","75"
"1009","19371","700","0","2024-11-11 00:00:00","-11.67","583.33","105"
"515","6539","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"515","6540","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"515","6541","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"515","6542","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"515","6543","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"909","16957","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"909","16958","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"917","17208","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"874","15775","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"896","16512","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"896","16513","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"896","16514","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"899","16681","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"899","16682","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"899","16683","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"792","13669","140","0","2024-11-11 00:00:00","0","125","15"
"792","13670","140","0","2024-11-11 00:00:00","130","0","10"
"985","18782","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"987","18894","140","0","2024-11-11 00:00:00","0","125","15"
"987","18890","140","0","2024-11-06 00:00:00","80","10","0"
"895","16454","140","0","2024-11-11 00:00:00","0","125","15"
"895","16447","140","0","2024-11-04 00:00:00","30","10","0"
"986","18837","60","0","2024-11-11 00:00:00","0","53.57","6.428571428571429"
"986","18838","60","0","2024-11-11 00:00:00","0","53.57","6.428571428571429"
"993","19138","180","0","2024-11-11 00:00:00","0","160.71","19.285714285714285"
"993","19137","180","0","2024-11-09 00:00:00","140","20","0"
"865","15349","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"684","11906","955.5","45.5","2024-11-12 00:00:00","0","700","210"
"676","11820","910","0","2024-10-05 00:00:00","0","700","210"
"692","12128","1092","52","2024-11-12 00:00:00","0","800","240"
"940","17853","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"940","17852","180","0","2024-11-09 00:00:00","20","20","0"
"801","14049","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"896","16515","100","0","2024-11-11 00:00:00","0","89.285714285714","10.714285714285714"
"882","15979","140","0","2024-10-19 00:00:00","10","100","0"
"646","10840","50","0","2024-11-12 00:00:00","50","39.285714285714","10.714285714285714"
"927","17436","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"927","17429","180","0","2024-10-24 00:00:00","40","20","0"
"890","16300","140","0","2024-11-12 00:00:00","0","125","15"
"890","16288","140","0","2024-10-15 00:00:00","0","10","0"
"844","15095","120","0","2024-11-12 00:00:00","0","107.14","12.857142857142858"
"844","15096","120","0","2024-11-12 00:00:00","0","107.14","12.857142857142858"
"883","16040","180","0","2024-11-12 00:00:00","30","130.71428571429","19.285714285714285"
"889","16245","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"688","11968","140","0","2024-11-12 00:00:00","0","125","15"
"688","11963","140","0","2024-08-23 00:00:00","0","30","0"
"936","17753","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"936","17754","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"936","17755","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"936","17756","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"966","18514","240","0","2024-11-12 00:00:00","0","214.28571428571","25.714285714285715"
"966","18502","240","0","2024-10-29 00:00:00","40","10","0"
"834","14871","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"834","14872","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"834","14866","180","0","2024-11-06 00:00:00","80","20","0"
"945","18096","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"945","18083","180","0","2024-10-28 00:00:00","20","20","0"
"909","16959","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"899","16684","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"896","16516","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"987","18895","140","0","2024-11-12 00:00:00","0","125","15"
"987","18890","140","0","2024-11-06 00:00:00","70","10","0"
"895","16455","140","0","2024-11-12 00:00:00","0","125","15"
"895","16447","140","0","2024-11-04 00:00:00","20","10","0"
"827","14638","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"792","13671","140","0","2024-11-12 00:00:00","0","125","15"
"792","13670","140","0","2024-11-11 00:00:00","70","55","5"
"657","11325","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"875","15839","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"886","16121","160","0","2024-11-12 00:00:00","0","142.85714285714","17.142857142857142"
"887","16175","140","0","2024-11-12 00:00:00","0","125","15"
"655","11278","500","0","2024-09-10 00:00:00","585","100","0"
"988","18951","140","0","2024-11-12 00:00:00","0","125","15"
"988","18946","140","0","2024-11-06 00:00:00","80","10","0"
"941","17907","180","0","2024-11-12 00:00:00","0","160.71","19.285714285714285"
"905","16865","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
"871","15650","100","0","2024-11-12 00:00:00","0","89.285714285714","10.714285714285714"
